ID,Question,Reference_Answer,Expected_Source_Document,Expected_Source_Page,K,Evidence_Found,Retrieved_Sources,Retrieval_Time_Seconds
EQ088,How do GAO's critical-infrastructure technology framework and the CISA OT report complement each other?,"The framework provides a method for choosing technologies through requirements, risk assessment, and policy, while the CISA report shows that effective products must be paired with collaboration and information sharing to manage OT risks.",GAO-04-321; GAO-24-106576,PDF pp. 1; 2-3,7,False,"[{""rank"": 1, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 3, ""distance"": 0.6914787292480469}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 4, ""distance"": 0.6914787292480469}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.7249227166175842}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.7325270771980286}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 44, ""distance"": 0.7516567707061768}, {""rank"": 6, ""document"": ""d24106576.pdf"", ""page"": 65, ""distance"": 0.7551398277282715}, {""rank"": 7, ""document"": ""d24106576.pdf"", ""page"": 4, ""distance"": 0.7723443508148193}]",0.011656100046820939
EQ088,How do GAO's critical-infrastructure technology framework and the CISA OT report complement each other?,"The framework provides a method for choosing technologies through requirements, risk assessment, and policy, while the CISA report shows that effective products must be paired with collaboration and information sharing to manage OT risks.",GAO-04-321; GAO-24-106576,PDF pp. 1; 2-3,8,False,"[{""rank"": 1, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 3, ""distance"": 0.6914787292480469}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 4, ""distance"": 0.6914787292480469}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.7249227166175842}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.7325270771980286}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 44, ""distance"": 0.7516567707061768}, {""rank"": 6, ""document"": ""d24106576.pdf"", ""page"": 65, ""distance"": 0.7551398277282715}, {""rank"": 7, ""document"": ""d24106576.pdf"", ""page"": 4, ""distance"": 0.7723443508148193}, {""rank"": 8, ""document"": ""d24106576.pdf"", ""page"": 3, ""distance"": 0.772519052028656}]",0.013069499982520938
EQ088,How do GAO's critical-infrastructure technology framework and the CISA OT report complement each other?,"The framework provides a method for choosing technologies through requirements, risk assessment, and policy, while the CISA report shows that effective products must be paired with collaboration and information sharing to manage OT risks.",GAO-04-321; GAO-24-106576,PDF pp. 1; 2-3,9,False,"[{""rank"": 1, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 3, ""distance"": 0.6914787292480469}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 4, ""distance"": 0.6914787292480469}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.7249227166175842}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.7325270771980286}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 44, ""distance"": 0.7516567707061768}, {""rank"": 6, ""document"": ""d24106576.pdf"", ""page"": 65, ""distance"": 0.7551398277282715}, {""rank"": 7, ""document"": ""d24106576.pdf"", ""page"": 4, ""distance"": 0.7723443508148193}, {""rank"": 8, ""document"": ""d24106576.pdf"", ""page"": 3, ""distance"": 0.772519052028656}, {""rank"": 9, ""document"": ""d24106576.pdf"", ""page"": 33, ""distance"": 0.7812358140945435}]",0.01339380000717938
EQ088,How do GAO's critical-infrastructure technology framework and the CISA OT report complement each other?,"The framework provides a method for choosing technologies through requirements, risk assessment, and policy, while the CISA report shows that effective products must be paired with collaboration and information sharing to manage OT risks.",GAO-04-321; GAO-24-106576,PDF pp. 1; 2-3,10,False,"[{""rank"": 1, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 3, ""distance"": 0.6914787292480469}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 4, ""distance"": 0.6914787292480469}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.7249227166175842}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.7325270771980286}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 44, ""distance"": 0.7516567707061768}, {""rank"": 6, ""document"": ""d24106576.pdf"", ""page"": 65, ""distance"": 0.7551398277282715}, {""rank"": 7, ""document"": ""d24106576.pdf"", ""page"": 4, ""distance"": 0.7723443508148193}, {""rank"": 8, ""document"": ""d24106576.pdf"", ""page"": 3, ""distance"": 0.772519052028656}, {""rank"": 9, ""document"": ""d24106576.pdf"", ""page"": 33, ""distance"": 0.7812358140945435}, {""rank"": 10, ""document"": ""d24106576.pdf"", ""page"": 43, ""distance"": 0.798193633556366}]",0.011550199997145683
EQ089,How do predictable Treasury auctions and transparent DOGE savings reporting illustrate different accountability needs?,"Treasury's regular issuance schedule supports predictable borrowing, while DOGE's reported savings require transparent methods and evidence to be reliable; both depend on clear, supportable public information.",GAO-26-107529; GAO-26-108615,PDF pp. 2; 2-3,1,False,"[{""rank"": 1, ""document"": ""gao-26-107529.pdf"", ""page"": 10, ""distance"": 0.7739181518554688}]",0.014418400009162724
EQ089,How do predictable Treasury auctions and transparent DOGE savings reporting illustrate different accountability needs?,"Treasury's regular issuance schedule supports predictable borrowing, while DOGE's reported savings require transparent methods and evidence to be reliable; both depend on clear, supportable public information.",GAO-26-107529; GAO-26-108615,PDF pp. 2; 2-3,2,False,"[{""rank"": 1, ""document"": ""gao-26-107529.pdf"", ""page"": 10, ""distance"": 0.7739181518554688}, {""rank"": 2, ""document"": ""gao-26-108615.pdf"", ""page"": 2, ""distance"": 0.8423666954040527}]",0.012632399972062558
EQ089,How do predictable Treasury auctions and transparent DOGE savings reporting illustrate different accountability needs?,"Treasury's regular issuance schedule supports predictable borrowing, while DOGE's reported savings require transparent methods and evidence to be reliable; both depend on clear, supportable public information.",GAO-26-107529; GAO-26-108615,PDF pp. 2; 2-3,3,False,"[{""rank"": 1, ""document"": ""gao-26-107529.pdf"", ""page"": 10, ""distance"": 0.7739181518554688}, {""rank"": 2, ""document"": ""gao-26-108615.pdf"", ""page"": 2, ""distance"": 0.8423666954040527}, {""rank"": 3, ""document"": ""gao-26-107529.pdf"", ""page"": 36, ""distance"": 0.8458309173583984}]",0.010821900039445609
EQ089,How do predictable Treasury auctions and transparent DOGE savings reporting illustrate different accountability needs?,"Treasury's regular issuance schedule supports predictable borrowing, while DOGE's reported savings require transparent methods and evidence to be reliable; both depend on clear, supportable public information.",GAO-26-107529; GAO-26-108615,PDF pp. 2; 2-3,4,False,"[{""rank"": 1, ""document"": ""gao-26-107529.pdf"", ""page"": 10, ""distance"": 0.7739181518554688}, {""rank"": 2, ""document"": ""gao-26-108615.pdf"", ""page"": 2, ""distance"": 0.8423666954040527}, {""rank"": 3, ""document"": ""gao-26-107529.pdf"", ""page"": 36, ""distance"": 0.8458309173583984}, {""rank"": 4, ""document"": ""gao-26-107529.pdf"", ""page"": 2, ""distance"": 0.855169951915741}]",0.013510399963706732
EQ089,How do predictable Treasury auctions and transparent DOGE savings reporting illustrate different accountability needs?,"Treasury's regular issuance schedule supports predictable borrowing, while DOGE's reported savings require transparent methods and evidence to be reliable; both depend on clear, supportable public information.",GAO-26-107529; GAO-26-108615,PDF pp. 2; 2-3,5,False,"[{""rank"": 1, ""document"": ""gao-26-107529.pdf"", ""page"": 10, ""distance"": 0.7739181518554688}, {""rank"": 2, ""document"": ""gao-26-108615.pdf"", ""page"": 2, ""distance"": 0.8423666954040527}, {""rank"": 3, ""document"": ""gao-26-107529.pdf"", ""page"": 36, ""distance"": 0.8458309173583984}, {""rank"": 4, ""document"": ""gao-26-107529.pdf"", ""page"": 2, ""distance"": 0.855169951915741}, {""rank"": 5, ""document"": ""gao-26-107529.pdf"", ""page"": 12, ""distance"": 0.8556058406829834}]",0.014043700008187443
EQ089,How do predictable Treasury auctions and transparent DOGE savings reporting illustrate different accountability needs?,"Treasury's regular issuance schedule supports predictable borrowing, while DOGE's reported savings require transparent methods and evidence to be reliable; both depend on clear, supportable public information.",GAO-26-107529; GAO-26-108615,PDF pp. 2; 2-3,6,False,"[{""rank"": 1, ""document"": ""gao-26-107529.pdf"", ""page"": 10, ""distance"": 0.7739181518554688}, {""rank"": 2, ""document"": ""gao-26-108615.pdf"", ""page"": 2, ""distance"": 0.8423666954040527}, {""rank"": 3, ""document"": ""gao-26-107529.pdf"", ""page"": 36, ""distance"": 0.8458309173583984}, {""rank"": 4, ""document"": ""gao-26-107529.pdf"", ""page"": 2, ""distance"": 0.855169951915741}, {""rank"": 5, ""document"": ""gao-26-107529.pdf"", ""page"": 12, ""distance"": 0.8556058406829834}, {""rank"": 6, ""document"": ""gao-26-108615.pdf"", ""page"": 1, ""distance"": 0.8568189740180969}]",0.012104300025384873
EQ089,How do predictable Treasury auctions and transparent DOGE savings reporting illustrate different accountability needs?,"Treasury's regular issuance schedule supports predictable borrowing, while DOGE's reported savings require transparent methods and evidence to be reliable; both depend on clear, supportable public information.",GAO-26-107529; GAO-26-108615,PDF pp. 2; 2-3,7,False,"[{""rank"": 1, ""document"": ""gao-26-107529.pdf"", ""page"": 10, ""distance"": 0.7739181518554688}, {""rank"": 2, ""document"": ""gao-26-108615.pdf"", ""page"": 2, ""distance"": 0.8423666954040527}, {""rank"": 3, ""document"": ""gao-26-107529.pdf"", ""page"": 36, ""distance"": 0.8458309173583984}, {""rank"": 4, ""document"": ""gao-26-107529.pdf"", ""page"": 2, ""distance"": 0.855169951915741}, {""rank"": 5, ""document"": ""gao-26-107529.pdf"", ""page"": 12, ""distance"": 0.8556058406829834}, {""rank"": 6, ""document"": ""gao-26-108615.pdf"", ""page"": 1, ""distance"": 0.8568189740180969}, {""rank"": 7, ""document"": ""gao-26-107529.pdf"", ""page"": 64, ""distance"": 0.8571986556053162}]",0.013145599979907274
EQ089,How do predictable Treasury auctions and transparent DOGE savings reporting illustrate different accountability needs?,"Treasury's regular issuance schedule supports predictable borrowing, while DOGE's reported savings require transparent methods and evidence to be reliable; both depend on clear, supportable public information.",GAO-26-107529; GAO-26-108615,PDF pp. 2; 2-3,8,False,"[{""rank"": 1, ""document"": ""gao-26-107529.pdf"", ""page"": 10, ""distance"": 0.7739181518554688}, {""rank"": 2, ""document"": ""gao-26-108615.pdf"", ""page"": 2, ""distance"": 0.8423666954040527}, {""rank"": 3, ""document"": ""gao-26-107529.pdf"", ""page"": 36, ""distance"": 0.8458309173583984}, {""rank"": 4, ""document"": ""gao-26-107529.pdf"", ""page"": 2, ""distance"": 0.855169951915741}, {""rank"": 5, ""document"": ""gao-26-107529.pdf"", ""page"": 12, ""distance"": 0.8556058406829834}, {""rank"": 6, ""document"": ""gao-26-108615.pdf"", ""page"": 1, ""distance"": 0.8568189740180969}, {""rank"": 7, ""document"": ""gao-26-107529.pdf"", ""page"": 64, ""distance"": 0.8571986556053162}, {""rank"": 8, ""document"": ""gao-26-108615.pdf"", ""page"": 36, ""distance"": 0.8599008321762085}]",0.010754300048574805
EQ089,How do predictable Treasury auctions and transparent DOGE savings reporting illustrate different accountability needs?,"Treasury's regular issuance schedule supports predictable borrowing, while DOGE's reported savings require transparent methods and evidence to be reliable; both depend on clear, supportable public information.",GAO-26-107529; GAO-26-108615,PDF pp. 2; 2-3,9,False,"[{""rank"": 1, ""document"": ""gao-26-107529.pdf"", ""page"": 10, ""distance"": 0.7739181518554688}, {""rank"": 2, ""document"": ""gao-26-108615.pdf"", ""page"": 2, ""distance"": 0.8423666954040527}, {""rank"": 3, ""document"": ""gao-26-107529.pdf"", ""page"": 36, ""distance"": 0.8458309173583984}, {""rank"": 4, ""document"": ""gao-26-107529.pdf"", ""page"": 2, ""distance"": 0.855169951915741}, {""rank"": 5, ""document"": ""gao-26-107529.pdf"", ""page"": 12, ""distance"": 0.8556058406829834}, {""rank"": 6, ""document"": ""gao-26-108615.pdf"", ""page"": 1, ""distance"": 0.8568189740180969}, {""rank"": 7, ""document"": ""gao-26-107529.pdf"", ""page"": 64, ""distance"": 0.8571986556053162}, {""rank"": 8, ""document"": ""gao-26-108615.pdf"", ""page"": 36, ""distance"": 0.8599008321762085}, {""rank"": 9, ""document"": ""gao-26-107529.pdf"", ""page"": 62, ""distance"": 0.8608698844909668}]",0.01116379996528849
EQ089,How do predictable Treasury auctions and transparent DOGE savings reporting illustrate different accountability needs?,"Treasury's regular issuance schedule supports predictable borrowing, while DOGE's reported savings require transparent methods and evidence to be reliable; both depend on clear, supportable public information.",GAO-26-107529; GAO-26-108615,PDF pp. 2; 2-3,10,False,"[{""rank"": 1, ""document"": ""gao-26-107529.pdf"", ""page"": 10, ""distance"": 0.7739181518554688}, {""rank"": 2, ""document"": ""gao-26-108615.pdf"", ""page"": 2, ""distance"": 0.8423666954040527}, {""rank"": 3, ""document"": ""gao-26-107529.pdf"", ""page"": 36, ""distance"": 0.8458309173583984}, {""rank"": 4, ""document"": ""gao-26-107529.pdf"", ""page"": 2, ""distance"": 0.855169951915741}, {""rank"": 5, ""document"": ""gao-26-107529.pdf"", ""page"": 12, ""distance"": 0.8556058406829834}, {""rank"": 6, ""document"": ""gao-26-108615.pdf"", ""page"": 1, ""distance"": 0.8568189740180969}, {""rank"": 7, ""document"": ""gao-26-107529.pdf"", ""page"": 64, ""distance"": 0.8571986556053162}, {""rank"": 8, ""document"": ""gao-26-108615.pdf"", ""page"": 36, ""distance"": 0.8599008321762085}, {""rank"": 9, ""document"": ""gao-26-107529.pdf"", ""page"": 62, ""distance"": 0.8608698844909668}, {""rank"": 10, ""document"": ""gao-26-108615.pdf"", ""page"": 9, ""distance"": 0.8689684271812439}]",0.011210100026801229
EQ090,How do the Main Street Program's internal-control improvements and GAO's performance-accountability mission reinforce one another?,"Federal Reserve Banks addressed all 20 internal-control opportunities, illustrating the kind of accountable improvement GAO describes as helping Congress improve government performance and accountability.",GAO-26-108011; GAO-26-900644,PDF pp. 1; 2,1,False,"[{""rank"": 1, ""document"": ""gao-26-900644.pdf"", ""page"": 62, ""distance"": 0.8873046636581421}]",0.016768200031947345
EQ090,How do the Main Street Program's internal-control improvements and GAO's performance-accountability mission reinforce one another?,"Federal Reserve Banks addressed all 20 internal-control opportunities, illustrating the kind of accountable improvement GAO describes as helping Congress improve government performance and accountability.",GAO-26-108011; GAO-26-900644,PDF pp. 1; 2,2,False,"[{""rank"": 1, ""document"": ""gao-26-900644.pdf"", ""page"": 62, ""distance"": 0.8873046636581421}, {""rank"": 2, ""document"": ""gao-26-900644.pdf"", ""page"": 30, ""distance"": 0.9010235071182251}]",0.012061499990522861
EQ090,How do the Main Street Program's internal-control improvements and GAO's performance-accountability mission reinforce one another?,"Federal Reserve Banks addressed all 20 internal-control opportunities, illustrating the kind of accountable improvement GAO describes as helping Congress improve government performance and accountability.",GAO-26-108011; GAO-26-900644,PDF pp. 1; 2,3,False,"[{""rank"": 1, ""document"": ""gao-26-900644.pdf"", ""page"": 62, ""distance"": 0.8873046636581421}, {""rank"": 2, ""document"": ""gao-26-900644.pdf"", ""page"": 30, ""distance"": 0.9010235071182251}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 28, ""distance"": 0.9309166669845581}]",0.012509699969086796
EQ090,How do the Main Street Program's internal-control improvements and GAO's performance-accountability mission reinforce one another?,"Federal Reserve Banks addressed all 20 internal-control opportunities, illustrating the kind of accountable improvement GAO describes as helping Congress improve government performance and accountability.",GAO-26-108011; GAO-26-900644,PDF pp. 1; 2,4,False,"[{""rank"": 1, ""document"": ""gao-26-900644.pdf"", ""page"": 62, ""distance"": 0.8873046636581421}, {""rank"": 2, ""document"": ""gao-26-900644.pdf"", ""page"": 30, ""distance"": 0.9010235071182251}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 28, ""distance"": 0.9309166669845581}, {""rank"": 4, ""document"": ""gao-26-900644.pdf"", ""page"": 150, ""distance"": 0.9557154178619385}]",0.01203059998806566
EQ090,How do the Main Street Program's internal-control improvements and GAO's performance-accountability mission reinforce one another?,"Federal Reserve Banks addressed all 20 internal-control opportunities, illustrating the kind of accountable improvement GAO describes as helping Congress improve government performance and accountability.",GAO-26-108011; GAO-26-900644,PDF pp. 1; 2,5,False,"[{""rank"": 1, ""document"": ""gao-26-900644.pdf"", ""page"": 62, ""distance"": 0.8873046636581421}, {""rank"": 2, ""document"": ""gao-26-900644.pdf"", ""page"": 30, ""distance"": 0.9010235071182251}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 28, ""distance"": 0.9309166669845581}, {""rank"": 4, ""document"": ""gao-26-900644.pdf"", ""page"": 150, ""distance"": 0.9557154178619385}, {""rank"": 5, ""document"": ""gao-26-900644.pdf"", ""page"": 24, ""distance"": 0.9576714038848877}]",0.011310099973343313
EQ090,How do the Main Street Program's internal-control improvements and GAO's performance-accountability mission reinforce one another?,"Federal Reserve Banks addressed all 20 internal-control opportunities, illustrating the kind of accountable improvement GAO describes as helping Congress improve government performance and accountability.",GAO-26-108011; GAO-26-900644,PDF pp. 1; 2,6,False,"[{""rank"": 1, ""document"": ""gao-26-900644.pdf"", ""page"": 62, ""distance"": 0.8873046636581421}, {""rank"": 2, ""document"": ""gao-26-900644.pdf"", ""page"": 30, ""distance"": 0.9010235071182251}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 28, ""distance"": 0.9309166669845581}, {""rank"": 4, ""document"": ""gao-26-900644.pdf"", ""page"": 150, ""distance"": 0.9557154178619385}, {""rank"": 5, ""document"": ""gao-26-900644.pdf"", ""page"": 24, ""distance"": 0.9576714038848877}, {""rank"": 6, ""document"": ""gao-26-900644.pdf"", ""page"": 51, ""distance"": 0.9663989543914795}]",0.013085999991744757
EQ090,How do the Main Street Program's internal-control improvements and GAO's performance-accountability mission reinforce one another?,"Federal Reserve Banks addressed all 20 internal-control opportunities, illustrating the kind of accountable improvement GAO describes as helping Congress improve government performance and accountability.",GAO-26-108011; GAO-26-900644,PDF pp. 1; 2,7,False,"[{""rank"": 1, ""document"": ""gao-26-900644.pdf"", ""page"": 62, ""distance"": 0.8873046636581421}, {""rank"": 2, ""document"": ""gao-26-900644.pdf"", ""page"": 30, ""distance"": 0.9010235071182251}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 28, ""distance"": 0.9309166669845581}, {""rank"": 4, ""document"": ""gao-26-900644.pdf"", ""page"": 150, ""distance"": 0.9557154178619385}, {""rank"": 5, ""document"": ""gao-26-900644.pdf"", ""page"": 24, ""distance"": 0.9576714038848877}, {""rank"": 6, ""document"": ""gao-26-900644.pdf"", ""page"": 51, ""distance"": 0.9663989543914795}, {""rank"": 7, ""document"": ""gao-26-900644.pdf"", ""page"": 40, ""distance"": 0.9710198044776917}]",0.012402599968481809
EQ090,How do the Main Street Program's internal-control improvements and GAO's performance-accountability mission reinforce one another?,"Federal Reserve Banks addressed all 20 internal-control opportunities, illustrating the kind of accountable improvement GAO describes as helping Congress improve government performance and accountability.",GAO-26-108011; GAO-26-900644,PDF pp. 1; 2,8,False,"[{""rank"": 1, ""document"": ""gao-26-900644.pdf"", ""page"": 62, ""distance"": 0.8873046636581421}, {""rank"": 2, ""document"": ""gao-26-900644.pdf"", ""page"": 30, ""distance"": 0.9010235071182251}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 28, ""distance"": 0.9309166669845581}, {""rank"": 4, ""document"": ""gao-26-900644.pdf"", ""page"": 150, ""distance"": 0.9557154178619385}, {""rank"": 5, ""document"": ""gao-26-900644.pdf"", ""page"": 24, ""distance"": 0.9576714038848877}, {""rank"": 6, ""document"": ""gao-26-900644.pdf"", ""page"": 51, ""distance"": 0.9663989543914795}, {""rank"": 7, ""document"": ""gao-26-900644.pdf"", ""page"": 40, ""distance"": 0.9710198044776917}, {""rank"": 8, ""document"": ""gao-26-900644.pdf"", ""page"": 70, ""distance"": 0.9900187253952026}]",0.012554700020700693
EQ090,How do the Main Street Program's internal-control improvements and GAO's performance-accountability mission reinforce one another?,"Federal Reserve Banks addressed all 20 internal-control opportunities, illustrating the kind of accountable improvement GAO describes as helping Congress improve government performance and accountability.",GAO-26-108011; GAO-26-900644,PDF pp. 1; 2,9,False,"[{""rank"": 1, ""document"": ""gao-26-900644.pdf"", ""page"": 62, ""distance"": 0.8873046636581421}, {""rank"": 2, ""document"": ""gao-26-900644.pdf"", ""page"": 30, ""distance"": 0.9010235071182251}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 28, ""distance"": 0.9309166669845581}, {""rank"": 4, ""document"": ""gao-26-900644.pdf"", ""page"": 150, ""distance"": 0.9557154178619385}, {""rank"": 5, ""document"": ""gao-26-900644.pdf"", ""page"": 24, ""distance"": 0.9576714038848877}, {""rank"": 6, ""document"": ""gao-26-900644.pdf"", ""page"": 51, ""distance"": 0.9663989543914795}, {""rank"": 7, ""document"": ""gao-26-900644.pdf"", ""page"": 40, ""distance"": 0.9710198044776917}, {""rank"": 8, ""document"": ""gao-26-900644.pdf"", ""page"": 70, ""distance"": 0.9900187253952026}, {""rank"": 9, ""document"": ""gao-26-900644.pdf"", ""page"": 112, ""distance"": 0.9915580749511719}]",0.012391800002660602
EQ090,How do the Main Street Program's internal-control improvements and GAO's performance-accountability mission reinforce one another?,"Federal Reserve Banks addressed all 20 internal-control opportunities, illustrating the kind of accountable improvement GAO describes as helping Congress improve government performance and accountability.",GAO-26-108011; GAO-26-900644,PDF pp. 1; 2,10,False,"[{""rank"": 1, ""document"": ""gao-26-900644.pdf"", ""page"": 62, ""distance"": 0.8873046636581421}, {""rank"": 2, ""document"": ""gao-26-900644.pdf"", ""page"": 30, ""distance"": 0.9010235071182251}, {""rank"": 3, ""document"": ""gao-26-900644.pdf"", ""page"": 28, ""distance"": 0.9309166669845581}, {""rank"": 4, ""document"": ""gao-26-900644.pdf"", ""page"": 150, ""distance"": 0.9557154178619385}, {""rank"": 5, ""document"": ""gao-26-900644.pdf"", ""page"": 24, ""distance"": 0.9576714038848877}, {""rank"": 6, ""document"": ""gao-26-900644.pdf"", ""page"": 51, ""distance"": 0.9663989543914795}, {""rank"": 7, ""document"": ""gao-26-900644.pdf"", ""page"": 40, ""distance"": 0.9710198044776917}, {""rank"": 8, ""document"": ""gao-26-900644.pdf"", ""page"": 70, ""distance"": 0.9900187253952026}, {""rank"": 9, ""document"": ""gao-26-900644.pdf"", ""page"": 112, ""distance"": 0.9915580749511719}, {""rank"": 10, ""document"": ""gao-26-900644.pdf"", ""page"": 41, ""distance"": 1.011877417564392}]",0.0110452999942936
EQ091,Does the organization reimburse employees for home-office internet service?,Not available in the supplied knowledge base,,,1,False,"[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 20, ""distance"": 1.1320220232009888}]",0.014024500036612153
EQ091,Does the organization reimburse employees for home-office internet service?,Not available in the supplied knowledge base,,,2,False,"[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 20, ""distance"": 1.1320220232009888}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 76, ""distance"": 1.229886531829834}]",0.010613399965222925
EQ091,Does the organization reimburse employees for home-office internet service?,Not available in the supplied knowledge base,,,3,False,"[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 20, ""distance"": 1.1320220232009888}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 76, ""distance"": 1.229886531829834}, {""rank"": 3, ""document"": ""gao-23-105480.pdf"", ""page"": 33, ""distance"": 1.2561163902282715}]",0.011251699994318187
EQ091,Does the organization reimburse employees for home-office internet service?,Not available in the supplied knowledge base,,,4,False,"[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 20, ""distance"": 1.1320220232009888}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 76, ""distance"": 1.229886531829834}, {""rank"": 3, ""document"": ""gao-23-105480.pdf"", ""page"": 33, ""distance"": 1.2561163902282715}, {""rank"": 4, ""document"": ""gao-23-105480.pdf"", ""page"": 35, ""distance"": 1.2593003511428833}]",0.01217870000982657
EQ091,Does the organization reimburse employees for home-office internet service?,Not available in the supplied knowledge base,,,5,False,"[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 20, ""distance"": 1.1320220232009888}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 76, ""distance"": 1.229886531829834}, {""rank"": 3, ""document"": ""gao-23-105480.pdf"", ""page"": 33, ""distance"": 1.2561163902282715}, {""rank"": 4, ""document"": ""gao-23-105480.pdf"", ""page"": 35, ""distance"": 1.2593003511428833}, {""rank"": 5, ""document"": ""gao-24-107231.pdf"", ""page"": 26, ""distance"": 1.300299882888794}]",0.010623500042129308
EQ091,Does the organization reimburse employees for home-office internet service?,Not available in the supplied knowledge base,,,6,False,"[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 20, ""distance"": 1.1320220232009888}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 76, ""distance"": 1.229886531829834}, {""rank"": 3, ""document"": ""gao-23-105480.pdf"", ""page"": 33, ""distance"": 1.2561163902282715}, {""rank"": 4, ""document"": ""gao-23-105480.pdf"", ""page"": 35, ""distance"": 1.2593003511428833}, {""rank"": 5, ""document"": ""gao-24-107231.pdf"", ""page"": 26, ""distance"": 1.300299882888794}, {""rank"": 6, ""document"": ""gao-24-107231.pdf"", ""page"": 60, ""distance"": 1.3444395065307617}]",0.02099709998583421
EQ091,Does the organization reimburse employees for home-office internet service?,Not available in the supplied knowledge base,,,7,False,"[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 20, ""distance"": 1.1320220232009888}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 76, ""distance"": 1.229886531829834}, {""rank"": 3, ""document"": ""gao-23-105480.pdf"", ""page"": 33, ""distance"": 1.2561163902282715}, {""rank"": 4, ""document"": ""gao-23-105480.pdf"", ""page"": 35, ""distance"": 1.2593003511428833}, {""rank"": 5, ""document"": ""gao-24-107231.pdf"", ""page"": 26, ""distance"": 1.300299882888794}, {""rank"": 6, ""document"": ""gao-24-107231.pdf"", ""page"": 60, ""distance"": 1.3444395065307617}, {""rank"": 7, ""document"": ""gao-26-900644.pdf"", ""page"": 104, ""distance"": 1.349181890487671}]",0.01623710000421852
EQ091,Does the organization reimburse employees for home-office internet service?,Not available in the supplied knowledge base,,,8,False,"[{""rank"": 1, ""document"": ""d24105658.pdf"", ""page"": 20, ""distance"": 1.1320220232009888}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 76, ""distance"": 1.229886531829834}, {""rank"": 3, ""document"": ""gao-23-105480.pdf"", ""page"": 33, ""distance"": 1.2561163902282715}, {""rank"": 4, ""document"": ""gao-23-105480.pdf"", ""page"": 35, ""distance"": 1.2593003511428833}, {""rank"": 5, ""document"": ""gao-24-107231.pdf"", ""page"": 26, ""distance"": 1.300299882888794}, {""rank"": 6, ""document"": ""gao-24-107231.pdf"", ""page"": 60, ""distance"": 1.3444395065307617}, {""rank"": 7, ""document"": ""gao-26-900644.pdf"", ""page"": 104, ""distance"": 1.349181890487671}, {""rank"": 8, ""document"": ""gao-26-108615.pdf"", ""page"": 49, ""distance"": 1.3514347076416016}]",0.01242609997279942
