ID,Question,Primary_Category,Secondary_Category,Complexity,Answerable,Reference_Answer,Source_Document,Source_Page,K,Num_Retrieved_Chunks,Generated_Answer,Prompt_Tokens,Generated_Tokens,Total_Tokens,Retrieval_Time_Seconds,Generation_Time_Seconds,Model,Timestamp,Answer_Empty,Generation_Failed,Generation_Succeeded,Potentially_Truncated,Answer_Character_Length,Parsed_Retrieved_Source_Count,Retrieval_Count_Matches_K,Minimum_Retrieval_Distance,Maximum_Retrieval_Distance
EQ077,Summarize the information-security challenges described in GAO's 2016 testimony.,Summary,,High,Yes,"Cyber incidents had risen sharply, and agencies needed more effective risk-based programs, secure configuration, patching, replacement of unsupported software, and comprehensive testing and evaluation.",GAO-16-885T,PDF p. 2,5,5,"The information-security challenges described in GAO's 2016 testimony include four major cybersecurity challenges: (1) establishing a comprehensive cybersecurity strategy and performing effective oversight, (2) securing federal systems and information, (3) protecting the cybersecurity of critical infrastructure, and (4) protecting privacy and sensitive data. These challenges are associated with 10 critical actions essential to addressing serious cybersecurity threats. As of May 2024, federal agencies had implemented 1,043 of the 1,610 recommendations made by GAO since 2010, with 567 recommendations remaining unimplemented. The lack of full implementation hinders the federal government's ability to ensure the security of federal systems and critical infrastructure, as well as the privacy of sensitive data, increasing the risk of unpreparedness in responding to cyber threats that could cause serious damage to public safety, national security, the environment, and economic well-being.",2600,194,2794,0.0165801699999974,25.89514116600003,Qwen/Qwen3-8B,2026-08-28 15:41:27,False,False,True,False,996,5,True,0.7095237374305725,0.7780019640922546
EQ077,Summarize the information-security challenges described in GAO's 2016 testimony.,Summary,,High,Yes,"Cyber incidents had risen sharply, and agencies needed more effective risk-based programs, secure configuration, patching, replacement of unsupported software, and comprehensive testing and evaluation.",GAO-16-885T,PDF p. 2,6,6,"The information-security challenges described in GAO's 2016 testimony include four major cybersecurity challenges: (1) establishing a comprehensive cybersecurity strategy and performing effective oversight, (2) securing federal systems and information, (3) protecting the cybersecurity of critical infrastructure, and (4) protecting privacy and sensitive data. These challenges are associated with 10 critical actions essential to addressing cybersecurity threats. The GAO report highlights that since 2010, 1,610 recommendations have been made to address these challenges, but as of May 2024, only 1,043 have been implemented, leaving 567 unimplemented. This lack of full implementation hinders the federal government's ability to secure federal systems, critical infrastructure, and sensitive data, increasing the risk of unpreparedness in responding to cyber threats that could cause serious damage to public safety, national security, the environment, and economic well-being.",3065,193,3258,0.0165801699999974,29.1855814139999,Qwen/Qwen3-8B,2026-08-28 15:41:56,False,False,True,False,980,6,True,0.7095237374305725,0.7780019640922546
EQ077,Summarize the information-security challenges described in GAO's 2016 testimony.,Summary,,High,Yes,"Cyber incidents had risen sharply, and agencies needed more effective risk-based programs, secure configuration, patching, replacement of unsupported software, and comprehensive testing and evaluation.",GAO-16-885T,PDF p. 2,7,7,"The information-security challenges described in GAO's 2016 testimony include the need to establish a comprehensive cybersecurity strategy and perform effective oversight, secure federal systems and information, protect the cybersecurity of critical infrastructure, and protect privacy and sensitive data. These challenges are part of a broader effort to address the serious cybersecurity threats facing the nation. The GAO has made numerous recommendations to address these challenges, but as of May 2024, many of these recommendations remain unimplemented, which hinders the federal government's ability to ensure the security of federal systems and critical infrastructure, as well as the privacy of sensitive data. The report emphasizes the urgent need for concerted action among the federal government and its nonfederal partners to mitigate the risks posed by cyber-based threats.",3719,155,3874,0.0165801699999974,29.00464130399996,Qwen/Qwen3-8B,2026-08-28 15:42:25,False,False,True,False,886,7,True,0.7095237374305725,0.7932925224304199
EQ077,Summarize the information-security challenges described in GAO's 2016 testimony.,Summary,,High,Yes,"Cyber incidents had risen sharply, and agencies needed more effective risk-based programs, secure configuration, patching, replacement of unsupported software, and comprehensive testing and evaluation.",GAO-16-885T,PDF p. 2,8,8,"The information-security challenges described in GAO's 2016 testimony include the need to address four major cybersecurity challenges: (1) establishing a comprehensive cybersecurity strategy and performing effective oversight, (2) securing federal systems and information, (3) protecting the cybersecurity of critical infrastructure, and (4) protecting privacy and sensitive data. These challenges are part of a broader effort to mitigate risks posed by increasing cyber threats, which can result in serious harm to human safety, national security, the environment, and the economy. The GAO report highlights that as of May 2024, federal agencies had implemented 1,043 of 1,610 recommendations made since 2010 to address these challenges, with 567 recommendations remaining unimplemented. This lack of full implementation hinders the federal government's ability to ensure the security of federal systems and critical infrastructure, as well as the privacy of sensitive data. The report emphasizes the urgent need for concerted action among the federal government and its nonfederal partners to address these challenges and reduce the risk of cyber threats.",4258,223,4481,0.0165801699999974,43.34259929599989,Qwen/Qwen3-8B,2026-08-28 15:43:09,False,False,True,False,1157,8,True,0.7095237374305725,0.8157692551612854
EQ077,Summarize the information-security challenges described in GAO's 2016 testimony.,Summary,,High,Yes,"Cyber incidents had risen sharply, and agencies needed more effective risk-based programs, secure configuration, patching, replacement of unsupported software, and comprehensive testing and evaluation.",GAO-16-885T,PDF p. 2,9,9,"The information-security challenges described in GAO's 2016 testimony include the need to establish a comprehensive cybersecurity strategy and perform effective oversight, secure federal systems and information, protect the cybersecurity of critical infrastructure, and protect privacy and sensitive data. These challenges are part of a broader effort to address the serious cybersecurity threats facing the nation. The GAO report highlights that since 2010, it has made 1,610 recommendations in public reports addressing these four cybersecurity challenge areas. As of May 2024, federal agencies had implemented 1,043 of these recommendations, with 567 remaining unimplemented. The unimplemented recommendations hinder the federal government's ability to ensure the security of federal systems and critical infrastructure, as well as the privacy of sensitive data, increasing the risk that the nation will be unprepared to respond to cyber threats that can cause serious damage to public safety, national security, the environment, and economic well-being.",4715,198,4913,0.0165801699999974,43.89406234099988,Qwen/Qwen3-8B,2026-08-28 15:43:52,False,False,True,False,1057,9,True,0.7095237374305725,0.8230383396148682
EQ077,Summarize the information-security challenges described in GAO's 2016 testimony.,Summary,,High,Yes,"Cyber incidents had risen sharply, and agencies needed more effective risk-based programs, secure configuration, patching, replacement of unsupported software, and comprehensive testing and evaluation.",GAO-16-885T,PDF p. 2,10,10,,0,0,0,0.0165801699999974,0.0,Qwen/Qwen3-8B,2026-08-28 15:44:03,True,True,False,False,0,10,True,0.7095237374305725,0.8381317853927612
EQ078,Summarize the key findings on Treasury debt management and fiscal risk.,Summary,,High,Yes,"Treasury has increased auction size and frequency and uses predictable issuance to meet borrowing needs, but the deteriorating fiscal outlook poses market risks beyond its debt-management practices.",GAO-26-107529,PDF pp. 2-3,1,1,"The key findings on Treasury debt management and fiscal risk highlight the critical role of Congress in addressing risks to the Treasury market stemming from the unsustainable fiscal path and the debt limit. The recommendations emphasize the need for Congress to develop a fiscal strategy to manage the structural imbalance between spending and revenue, and to replace the current debt limit process with an approach that links debt decisions to revenue and spending decisions at the time those decisions are made. Taking action on these issues would help ensure continued broad-based demand for Treasury securities, reinforce the global role of the U.S. dollar, and support Treasury's efforts to finance government borrowing at the lowest cost over time.",461,128,589,3.0989032190000216,12.85214830400014,Qwen/Qwen3-8B,2026-08-28 15:44:19,False,False,True,False,755,1,True,0.4410448372364044,0.4410448372364044
EQ078,Summarize the key findings on Treasury debt management and fiscal risk.,Summary,,High,Yes,"Treasury has increased auction size and frequency and uses predictable issuance to meet borrowing needs, but the deteriorating fiscal outlook poses market risks beyond its debt-management practices.",GAO-26-107529,PDF pp. 2-3,2,2,"The key findings on Treasury debt management and fiscal risk include the following points:

1. Congress has a critical role in addressing risks to the Treasury market stemming from the unsustainable fiscal path and the debt limit. Recommendations include developing a fiscal strategy to manage the structural imbalance between spending and revenue and replacing the current debt limit process with an approach that links debt decisions to revenue and spending decisions at the time they are made.

2. Growing interest costs pose a risk to U.S. fiscal sustainability, as they consume an increasing share of revenue, leaving less money for government savings or emergency responses, such as public health crises, military conflicts, or natural disasters.

3. Treasury faces challenges in managing debt, including uncertain borrowing needs, rising borrowing and refinancing needs, maintaining investor demand for Treasury securities, and disruptions to Treasury market liquidity. Treasury's debt management strategies aim to address these challenges to finance borrowing at the lowest cost over time.",731,184,915,3.0989032190000216,18.53344059400001,Qwen/Qwen3-8B,2026-08-28 15:44:37,False,False,True,False,1097,2,True,0.4410448372364044,0.4435485303401947
EQ078,Summarize the key findings on Treasury debt management and fiscal risk.,Summary,,High,Yes,"Treasury has increased auction size and frequency and uses predictable issuance to meet borrowing needs, but the deteriorating fiscal outlook poses market risks beyond its debt-management practices.",GAO-26-107529,PDF pp. 2-3,3,3,"The key findings on Treasury debt management and fiscal risk include the following points:

1. Congress has a critical role in addressing risks to the Treasury market stemming from the unsustainable fiscal path and the debt limit. Recommendations include developing a fiscal strategy to manage the structural imbalance between spending and revenue and replacing the current debt limit process with an approach that links debt decisions to revenue and spending decisions at the time they are made.

2. Growing interest costs pose a risk to U.S. fiscal sustainability, as they consume an increasing share of revenue, leaving less money for saving or responding to fiscal shocks such as recessions or emergencies.

3. Treasury faces challenges in managing debt, including uncertain borrowing needs, rising borrowing and refinancing needs, maintaining investor demand for Treasury securities, and disruptions to market liquidity.

4. GAO has previously recommended that Congress take action to address these risks to ensure continued demand for Treasury securities and support the goal of financing government borrowing at the lowest cost over time. As of February 2026, Congress has not yet taken the recommended actions.",972,212,1184,3.0989032190000216,21.66406024900016,Qwen/Qwen3-8B,2026-08-28 15:44:59,False,False,True,False,1218,3,True,0.4410448372364044,0.45189663767814636
EQ078,Summarize the key findings on Treasury debt management and fiscal risk.,Summary,,High,Yes,"Treasury has increased auction size and frequency and uses predictable issuance to meet borrowing needs, but the deteriorating fiscal outlook poses market risks beyond its debt-management practices.",GAO-26-107529,PDF pp. 2-3,4,4,"The key findings on Treasury debt management and fiscal risk include the following points:

1. Congress has a critical role in addressing risks to the Treasury market stemming from the unsustainable fiscal path and the debt limit. Recommendations include developing a fiscal strategy to manage the structural imbalance between spending and revenue and replacing the current debt limit process with an approach that links debt decisions to revenue and spending decisions at the time they are made.

2. Growing interest costs pose a risk to U.S. fiscal sustainability, as they consume an increasing share of revenue, leaving less money for government to save or use in emergencies. This could impair the government's ability to respond effectively to fiscal shocks.

3. Treasury faces challenges such as uncertain borrowing needs, rising borrowing and refinancing needs, maintaining investor demand for Treasury securities, and disruptions to Treasury market liquidity. Treasury's debt management strategies aim to address these challenges.

4. Treasury's strategies include analyzing fiscal forecasts, issuing a variety of securities in a regular and predictable manner, and monitoring secondary market activity. These strategies align with guidelines from the World Bank and the International Monetary Fund on good public debt management.

5. Delays in raising the statutory debt limit are identified as a major challenge, disrupting normal borrowing operations and posing risks to the Treasury market. Treasury's ability to address",1531,256,1787,3.0989032190000216,27.02304799600006,Qwen/Qwen3-8B,2026-08-28 15:45:26,False,False,True,True,1532,4,True,0.4410448372364044,0.5042692422866821
EQ078,Summarize the key findings on Treasury debt management and fiscal risk.,Summary,,High,Yes,"Treasury has increased auction size and frequency and uses predictable issuance to meet borrowing needs, but the deteriorating fiscal outlook poses market risks beyond its debt-management practices.",GAO-26-107529,PDF pp. 2-3,5,5,"The key findings on Treasury debt management and fiscal risk include the following:

1. **Fiscal Strategy and Debt Limit**: Congress has a critical role in addressing fiscal risks stemming from the unsustainable fiscal path. Recommendations include developing a fiscal strategy to manage the imbalance between spending and revenue and replacing the current debt limit process with one that links debt decisions to revenue and spending decisions at the time they are made.

2. **Challenges in Debt Management**: Treasury faces challenges such as uncertain borrowing needs, rising borrowing and refinancing needs, maintaining investor demand for Treasury securities, and disruptions to market liquidity. Delays in raising the statutory debt limit are identified as a major challenge, disrupting normal borrowing operations and posing risks to the Treasury market.

3. **Debt Management Strategies**: Treasury employs strategies such as analyzing fiscal forecasts, issuing a variety of securities in a regular and predictable manner, and monitoring secondary market activity. These strategies align with guidelines from the World Bank and International Monetary Fund, emphasizing transparency, broad investor base, dialogue with investors, and an efficient secondary market.

4. **Debt Composition**: The mix of short-, medium-, and long-term securities has shifted in response to fiscal conditions and investor demand. From fiscal years 2014 through 2025, the share",1879,256,2135,3.0989032190000216,27.65002453000011,Qwen/Qwen3-8B,2026-08-28 15:45:53,False,False,True,True,1463,5,True,0.4410448372364044,0.5104148983955383
EQ078,Summarize the key findings on Treasury debt management and fiscal risk.,Summary,,High,Yes,"Treasury has increased auction size and frequency and uses predictable issuance to meet borrowing needs, but the deteriorating fiscal outlook poses market risks beyond its debt-management practices.",GAO-26-107529,PDF pp. 2-3,6,6,"The key findings on Treasury debt management and fiscal risk include the following:

1. **Fiscal Strategy and Debt Limit**: Congress has a critical role in addressing fiscal risks stemming from the unsustainable fiscal path. Recommendations include developing a fiscal strategy to manage the structural imbalance between spending and revenue and replacing the current debt limit process with one that links debt decisions to revenue and spending decisions at the time they are made.

2. **Interest Costs and Fiscal Sustainability**: Growing interest costs pose a significant risk to fiscal sustainability. As a larger share of revenue is used to pay interest, less money is available for other government needs, such as responding to emergencies. The net interest cost as a share of GDP is projected to rise, increasing the financial burden on the government.

3. **Debt Management Challenges**: Treasury faces challenges such as uncertain borrowing needs, rising borrowing and refinancing needs, maintaining investor demand for Treasury securities, and disruptions to market liquidity. Delays in raising the statutory debt limit are identified as a major challenge, disrupting normal borrowing operations and posing risks to the Treasury market.

4. **Debt Composition and Strategies**: Treasury has adjusted the composition of debt outstanding in response to fiscal conditions and investor demand. The share of short-term debt (bills) has increased, while the share of",2408,256,2664,3.0989032190000216,31.147411781000077,Qwen/Qwen3-8B,2026-08-28 15:46:25,False,False,True,True,1470,6,True,0.4410448372364044,0.5346095561981201
EQ078,Summarize the key findings on Treasury debt management and fiscal risk.,Summary,,High,Yes,"Treasury has increased auction size and frequency and uses predictable issuance to meet borrowing needs, but the deteriorating fiscal outlook poses market risks beyond its debt-management practices.",GAO-26-107529,PDF pp. 2-3,7,7,"The key findings on Treasury debt management and fiscal risk include the following:

1. **Fiscal Strategy and Debt Limit Process**: Congress is urged to develop a fiscal strategy to address the structural imbalance between spending and revenue and to replace the current debt limit process with one that links debt decisions to revenue and spending decisions at the time they are made. This is seen as critical to managing risks to the Treasury market and ensuring the continued demand for Treasury securities.

2. **Interest Costs and Fiscal Sustainability**: Growing interest costs pose a significant risk to fiscal sustainability. As a larger share of revenue is used to pay interest, less money is available for other government needs, such as responding to emergencies. The net interest cost for fiscal year 2025 was over $970 billion, which exceeded spending for some major federal programs.

3. **Debt Composition and Management Strategies**: Treasury has adjusted the composition of its debt portfolio, increasing the share of short-term debt (bills) and decreasing the share of long-term debt (bonds). This shift is intended to balance borrowing costs and risks, keeping interest costs low while minimizing rollover risk. Treasury's strategies include issuing a variety of securities in a predictable manner and monitoring secondary market activity, which aligns with international guidelines for good",3007,256,3263,3.0989032190000216,36.401433951999934,Qwen/Qwen3-8B,2026-08-28 15:47:01,False,False,True,True,1410,7,True,0.4410448372364044,0.5413146018981934
EQ078,Summarize the key findings on Treasury debt management and fiscal risk.,Summary,,High,Yes,"Treasury has increased auction size and frequency and uses predictable issuance to meet borrowing needs, but the deteriorating fiscal outlook poses market risks beyond its debt-management practices.",GAO-26-107529,PDF pp. 2-3,8,8,"The key findings on Treasury debt management and fiscal risk include the following:

1. **Fiscal Sustainability and Interest Costs**: Growing interest costs pose a significant risk to U.S. fiscal sustainability. As a larger share of revenue is used to pay interest, less money is available for government spending on emergencies or other needs. The net interest cost as a share of GDP is projected to rise, which could impair the government's ability to respond to fiscal shocks.

2. **Debt Management Challenges**: Treasury faces challenges such as uncertain borrowing needs, rising borrowing and refinancing needs, maintaining investor demand for Treasury securities, and disruptions to market liquidity. Delays in raising the statutory debt limit are also a major challenge, as they disrupt normal borrowing operations and pose risks to the Treasury market.

3. **Debt Composition and Strategies**: Treasury has adjusted the composition of its debt portfolio, increasing the share of short-term debt (bills) and decreasing the share of longer-term debt (notes and bonds). This shift is intended to balance costs and risks, keeping interest costs low while minimizing rollover risk. Treasury's strategies include issuing a variety of securities in a regular and predictable manner, analyzing fiscal forecasts, and monitoring secondary market activity.

4. **Investor Demand and Market Functioning**: Maint",3351,256,3607,3.0989032190000216,39.64895506700009,Qwen/Qwen3-8B,2026-08-28 15:47:41,False,False,True,True,1407,8,True,0.4410448372364044,0.5414276123046875
EQ078,Summarize the key findings on Treasury debt management and fiscal risk.,Summary,,High,Yes,"Treasury has increased auction size and frequency and uses predictable issuance to meet borrowing needs, but the deteriorating fiscal outlook poses market risks beyond its debt-management practices.",GAO-26-107529,PDF pp. 2-3,9,9,"The key findings on Treasury debt management and fiscal risk include the following points:

1. **Fiscal Sustainability Risks**: Growing interest costs pose a significant risk to U.S. fiscal sustainability. As a larger share of revenue is used to pay interest, less money is available for government spending on other priorities, such as responding to emergencies or recessions.

2. **Challenges in Debt Management**: Treasury faces several challenges, including uncertain borrowing needs, rising borrowing and refinancing needs, maintaining investor demand for Treasury securities, and disruptions to market liquidity. Delays in raising the statutory debt limit are also identified as a major challenge, disrupting normal borrowing operations and posing risks to the Treasury market.

3. **Debt Composition Adjustments**: From fiscal years 2014 through 2025, the composition of debt outstanding has shifted, with an increase in the share of bills and bonds, and a decline in the share of notes. This shift is intended to balance costs and risks, keeping interest costs low while minimizing rollover risk.

4. **Strategies for Managing Debt**: Treasury employs strategies such as analyzing fiscal forecasts, issuing a variety of securities in a regular and predictable manner, and monitoring secondary market activity. These strategies align with guidelines from the World Bank and the",3450,256,3706,3.0989032190000216,40.264058893999845,Qwen/Qwen3-8B,2026-08-28 15:48:21,False,False,True,True,1384,9,True,0.4410448372364044,0.5588051080703735
EQ078,Summarize the key findings on Treasury debt management and fiscal risk.,Summary,,High,Yes,"Treasury has increased auction size and frequency and uses predictable issuance to meet borrowing needs, but the deteriorating fiscal outlook poses market risks beyond its debt-management practices.",GAO-26-107529,PDF pp. 2-3,10,10,"The key findings on Treasury debt management and fiscal risk include the following:

1. **Fiscal Sustainability and Interest Costs**: Growing interest costs pose a significant risk to U.S. fiscal sustainability. As a larger share of government revenue is used to pay interest, less money is available for other government needs, such as responding to emergencies or recessions.

2. **Challenges in Debt Management**: Treasury faces several challenges, including uncertain borrowing needs, rising borrowing and refinancing needs, maintaining investor demand for Treasury securities, and disruptions to market liquidity. Delays in raising the statutory debt limit are also identified as a major challenge, disrupting normal borrowing operations and posing risks to the Treasury market.

3. **Debt Composition and Strategies**: Treasury has adjusted its debt composition from fiscal years 2014 through 2025, increasing the share of bills and bonds while decreasing the share of notes. This strategy helps keep interest costs low and minimizes rollover risk. Treasury's strategies are consistent with guidelines from the World Bank and the International Monetary Fund, emphasizing transparency, investor base diversification, and efficient secondary market operations.

4. **Borrowing Needs and Market Demand**: Treasury's borrowing needs have increased significantly, with borrowing needs in fiscal year 2025 equal",4127,256,4383,3.0989032190000216,47.101539582999976,Qwen/Qwen3-8B,2026-08-28 15:49:09,False,False,True,True,1411,10,True,0.4410448372364044,0.5643388032913208
EQ079,Summarize the Navy's hypersonic modernization findings.,Summary,,High,Yes,"The Navy is behind on DDG 1000 modernization, faces unique sustainment, testing, funding, quality, and production challenges, and lacks a comprehensive Navy-Army investment strategy.",GAO-26-107974,PDF pp. 2-3,1,1,"The retrieved context indicates that the Navy's hypersonic modernization efforts are part of a broader Department of Defense initiative, highlighting the need for a comprehensive strategy to field hypersonic missile capabilities. The report was presented to the Committee on Armed Services, House of Representatives, in July 2026. However, the context does not provide specific findings or detailed summaries of the Navy's hypersonic modernization efforts.",183,83,266,0.0147076540001762,8.629747739000322,Qwen/Qwen3-8B,2026-08-28 15:49:17,False,False,True,False,456,1,True,0.6349037885665894,0.6349037885665894
EQ079,Summarize the Navy's hypersonic modernization findings.,Summary,,High,Yes,"The Navy is behind on DDG 1000 modernization, faces unique sustainment, testing, funding, quality, and production challenges, and lacks a comprehensive Navy-Army investment strategy.",GAO-26-107974,PDF pp. 2-3,2,2,"The Navy's hypersonic modernization findings indicate that the Navy is planning to field the Conventional Prompt Strike (CPS) system, a hypersonic missile, on Zumwalt class DDG 1000 destroyers starting in the late-2020s, followed by Virginia class submarines in the early 2030s. The CPS is jointly developed with the Army, which refers to it as the Long-Range Hypersonic Weapon (LRHW). The Army had paused its fielding efforts for LRHW but resumed after a successful test. The Navy is also considering the use of CPS on the Trump class battleship. The report highlights the importance of hypersonic missiles in deterring large-scale aggression due to their speed and unpredictable flight paths, which can penetrate advanced anti-access and area denial capabilities. The report also examines the status of the DDG 1000 modernization program, including the development, testing, and integration of CPS.",719,197,916,0.0147076540001762,19.87071909699989,Qwen/Qwen3-8B,2026-08-28 15:49:37,False,False,True,False,900,2,True,0.6349037885665894,0.8237578868865967
EQ079,Summarize the Navy's hypersonic modernization findings.,Summary,,High,Yes,"The Navy is behind on DDG 1000 modernization, faces unique sustainment, testing, funding, quality, and production challenges, and lacks a comprehensive Navy-Army investment strategy.",GAO-26-107974,PDF pp. 2-3,3,3,"The Navy's hypersonic modernization findings highlight the development and fielding of the Conventional Prompt Strike (CPS) hypersonic missile. The CPS is a boost-glide hypersonic missile designed to be fired from surface ship platforms or submarines. It is part of a joint Navy and Army effort, with the Army referring to it as the Long-Range Hypersonic Weapon (LRHW). The Navy plans to deploy the CPS system on Zumwalt class DDG 1000 destroyers starting in the late-2020s and on Virginia class submarines in the early 2030s. The missile is capable of flying longer distances, using less predictable flight patterns, and engaging targets in less time than standard missiles. The Navy has also preliminarily identified CPS for use on the Trump class battleship. The development, testing, and integration of CPS are part of the DDG 1000 modernization program, which includes efforts to modify the Zumwalt class for its new mission.",952,208,1160,0.0147076540001762,21.94930401299962,Qwen/Qwen3-8B,2026-08-28 15:49:59,False,False,True,False,930,3,True,0.6349037885665894,0.8630921840667725
EQ079,Summarize the Navy's hypersonic modernization findings.,Summary,,High,Yes,"The Navy is behind on DDG 1000 modernization, faces unique sustainment, testing, funding, quality, and production challenges, and lacks a comprehensive Navy-Army investment strategy.",GAO-26-107974,PDF pp. 2-3,4,4,"The Navy's hypersonic modernization findings highlight the development and fielding of the Conventional Prompt Strike (CPS) hypersonic missile. The CPS is a boost-glide hypersonic missile designed to be fired from surface ship platforms or submarines. It is part of a joint Navy and Army effort, with the Army referring to it as the Long-Range Hypersonic Weapon (LRHW). The Navy plans to deploy the CPS system on Zumwalt class DDG 1000 destroyers starting in the late-2020s and on Virginia class submarines in the early 2030s. The Navy has also preliminarily identified CPS for use on the Trump class battleship. The development, testing, and integration of CPS are part of the DDG 1000 modernization program, which includes build yard modernization efforts. The CPS is designed to engage targets quickly with less predictable flight paths, providing a key capability for deterrence and conventional strike missions.",1126,202,1328,0.0147076540001762,21.59768873999974,Qwen/Qwen3-8B,2026-08-28 15:50:21,False,False,True,False,916,4,True,0.6349037885665894,0.8757158517837524
EQ079,Summarize the Navy's hypersonic modernization findings.,Summary,,High,Yes,"The Navy is behind on DDG 1000 modernization, faces unique sustainment, testing, funding, quality, and production challenges, and lacks a comprehensive Navy-Army investment strategy.",GAO-26-107974,PDF pp. 2-3,5,5,"The Navy's hypersonic modernization findings indicate that the Navy is working to field the Conventional Prompt Strike (CPS) hypersonic missile system on Zumwalt class destroyers starting in the late-2020s, with plans to deploy it on Virginia class submarines in the early 2030s. The CPS is a boost-glide hypersonic missile designed to be launched from surface ships or submarines, offering capabilities such as longer range, unpredictable flight paths, and the ability to engage targets in less time than standard missiles. The Navy has also preliminarily identified CPS for use on the Trump class battleship. The development, testing, and integration of CPS are part of the DDG 1000 modernization program, which includes build yard modernization efforts. The report highlights the need for a comprehensive strategy to guide investment decisions for hypersonic capabilities.",1425,179,1604,0.0147076540001762,19.53603001700003,Qwen/Qwen3-8B,2026-08-28 15:50:40,False,False,True,False,875,5,True,0.6349037885665894,0.909610390663147
EQ079,Summarize the Navy's hypersonic modernization findings.,Summary,,High,Yes,"The Navy is behind on DDG 1000 modernization, faces unique sustainment, testing, funding, quality, and production challenges, and lacks a comprehensive Navy-Army investment strategy.",GAO-26-107974,PDF pp. 2-3,6,6,"The Navy's hypersonic modernization findings indicate that the Navy is behind schedule in modernizing three DDG 1000 Zumwalt class destroyers to host the Conventional Prompt Strike (CPS) hypersonic missile. As of January 2026, the modernization of the first ship, USS Zumwalt (DDG 1000), was 94 percent complete but delayed due to unplanned work. The CPS program, which is designed to be launched from surface ships or submarines, faces challenges including funding and testing issues, which have pushed the planned start of flight testing on the DDG 1000 class from 2025 to 2027. Additionally, the CPS program has encountered quality and production issues, resulting in a production rate well below the goal of 12 missile rounds per year. The Navy plans to field the CPS system on Zumwalt class destroyers starting in the late-2020s and then on Virginia class submarines in the early 2030s. The Army is developing its own version of the CPS, called the Long-Range Hypersonic Weapon (LRHW), and both services are working on shared components. However, the Navy and Army",2172,256,2428,0.0147076540001762,29.72994965199996,Qwen/Qwen3-8B,2026-08-28 15:51:10,False,False,True,True,1069,6,True,0.6349037885665894,0.9408441781997681
EQ079,Summarize the Navy's hypersonic modernization findings.,Summary,,High,Yes,"The Navy is behind on DDG 1000 modernization, faces unique sustainment, testing, funding, quality, and production challenges, and lacks a comprehensive Navy-Army investment strategy.",GAO-26-107974,PDF pp. 2-3,7,7,"The Navy's hypersonic modernization findings indicate that the Navy is behind schedule in modernizing three DDG 1000 Zumwalt class destroyers to host the Conventional Prompt Strike (CPS) hypersonic missile. As of January 2026, the modernization of the first ship, USS Zumwalt (DDG 1000), was 94 percent complete but delayed due to unplanned work. The CPS program, which is a boost-glide hypersonic missile, faces challenges including funding and testing issues, which have pushed the planned start of flight testing on the DDG 1000 class from 2025 to 2027. Additionally, the CPS program has encountered quality and production issues, resulting in a production rate well below the goal of 12 missile rounds per year. The Navy plans to field the CPS system on Zumwalt class destroyers starting in the late-2020s and then on Virginia class submarines in the early 2030s. The Navy and Army are jointly developing the same missile, with the Navy referring to it as CPS and the Army as the Long-Range Hypersonic Weapon (LRHW). However, the services manage investment",2376,256,2632,0.0147076540001762,31.122561688000133,Qwen/Qwen3-8B,2026-08-28 15:51:41,False,False,True,True,1060,7,True,0.6349037885665894,0.9555558562278748
EQ079,Summarize the Navy's hypersonic modernization findings.,Summary,,High,Yes,"The Navy is behind on DDG 1000 modernization, faces unique sustainment, testing, funding, quality, and production challenges, and lacks a comprehensive Navy-Army investment strategy.",GAO-26-107974,PDF pp. 2-3,8,8,"The Navy's hypersonic modernization findings indicate that the Navy is behind schedule in modernizing three DDG 1000 Zumwalt class destroyers to host the Conventional Prompt Strike (CPS) hypersonic missile. As of January 2026, the modernization of the first ship, USS Zumwalt (DDG 1000), was 94 percent complete but delayed due to unplanned work. The CPS program, which is a boost-glide hypersonic missile, faces challenges including funding and testing issues, with flight testing originally planned for 2025 now delayed to 2027. Additionally, the CPS program has encountered quality and production issues, resulting in a production rate well below the goal of 12 missile rounds per year. The Navy plans to field the CPS system on Zumwalt class destroyers starting in the late-2020s and then on Virginia class submarines in the early 2030s. The Army is developing its own version of the CPS, called the Long-Range Hypersonic Weapon (LRHW), and both services are working on shared responsibilities, such as producing the missile glide body. However, the Navy and Army manage investment decisions separately, leading",2440,256,2696,0.0147076540001762,31.72863551799992,Qwen/Qwen3-8B,2026-08-28 15:52:13,False,False,True,True,1115,8,True,0.6349037885665894,0.9576267004013062
