ID,Question,Reference_Answer,Expected_Source_Document,Expected_Source_Page,K,Expected_Sources,Retrieved_Sources,Document_Coverage,Page_Coverage,All_Documents_Found,All_Pages_Found,Retrieval_Time_Seconds
EQ074,Summarize the cybersecurity lessons of the CrowdStrike outage.,"A faulty update caused widespread outages and highlighted the importance of supply-chain risk management, testing, contingency planning, and cyber information sharing.",GAO-24-107733,PDF pp. 1-2,9,"[{""evaluation_document"": ""GAO-24-107733"", ""indexed_document"": ""gao-24-107733.pdf"", ""expected_pages"": [1, 2]}]","[{""rank"": 1, ""document"": ""gao-24-107733.pdf"", ""page"": 1, ""distance"": 0.7301681637763977}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 20, ""distance"": 1.0281531810760498}, {""rank"": 3, ""document"": ""gao-23-105480.pdf"", ""page"": 26, ""distance"": 1.0568791627883911}, {""rank"": 4, ""document"": ""gao-24-107231.pdf"", ""page"": 33, ""distance"": 1.0681843757629395}, {""rank"": 5, ""document"": ""gao-23-105480.pdf"", ""page"": 51, ""distance"": 1.0947165489196777}, {""rank"": 6, ""document"": ""d24105658.pdf"", ""page"": 74, ""distance"": 1.0948458909988403}, {""rank"": 7, ""document"": ""gao-23-105480.pdf"", ""page"": 42, ""distance"": 1.0956228971481323}, {""rank"": 8, ""document"": ""gao-24-107231.pdf"", ""page"": 24, ""distance"": 1.0958104133605957}, {""rank"": 9, ""document"": ""gao-23-105480.pdf"", ""page"": 14, ""distance"": 1.095959186553955}]",1.0,1.0,True,True,0.012749699992127717
EQ074,Summarize the cybersecurity lessons of the CrowdStrike outage.,"A faulty update caused widespread outages and highlighted the importance of supply-chain risk management, testing, contingency planning, and cyber information sharing.",GAO-24-107733,PDF pp. 1-2,10,"[{""evaluation_document"": ""GAO-24-107733"", ""indexed_document"": ""gao-24-107733.pdf"", ""expected_pages"": [1, 2]}]","[{""rank"": 1, ""document"": ""gao-24-107733.pdf"", ""page"": 1, ""distance"": 0.7301681637763977}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 20, ""distance"": 1.0281531810760498}, {""rank"": 3, ""document"": ""gao-23-105480.pdf"", ""page"": 26, ""distance"": 1.0568791627883911}, {""rank"": 4, ""document"": ""gao-24-107231.pdf"", ""page"": 33, ""distance"": 1.0681843757629395}, {""rank"": 5, ""document"": ""gao-23-105480.pdf"", ""page"": 51, ""distance"": 1.0947165489196777}, {""rank"": 6, ""document"": ""d24105658.pdf"", ""page"": 74, ""distance"": 1.0948458909988403}, {""rank"": 7, ""document"": ""gao-23-105480.pdf"", ""page"": 42, ""distance"": 1.0956228971481323}, {""rank"": 8, ""document"": ""gao-24-107231.pdf"", ""page"": 24, ""distance"": 1.0958104133605957}, {""rank"": 9, ""document"": ""gao-23-105480.pdf"", ""page"": 14, ""distance"": 1.095959186553955}, {""rank"": 10, ""document"": ""d24105658.pdf"", ""page"": 57, ""distance"": 1.098334550857544}]",1.0,1.0,True,True,0.013636299991048872
EQ075,Summarize GAO's high-risk cybersecurity framework and current concern.,"GAO identifies four major challenges and 10 essential actions spanning strategy/oversight, federal systems, critical infrastructure, and privacy; progress has occurred but substantial work remains.",GAO-24-107231,PDF pp. 1-5,1,"[{""evaluation_document"": ""GAO-24-107231"", ""indexed_document"": ""gao-24-107231.pdf"", ""expected_pages"": [1, 2, 3, 4, 5]}]","[{""rank"": 1, ""document"": ""gao-24-107231.pdf"", ""page"": 15, ""distance"": 0.46076500415802}]",1.0,0.0,True,False,0.013034200004767627
EQ075,Summarize GAO's high-risk cybersecurity framework and current concern.,"GAO identifies four major challenges and 10 essential actions spanning strategy/oversight, federal systems, critical infrastructure, and privacy; progress has occurred but substantial work remains.",GAO-24-107231,PDF pp. 1-5,2,"[{""evaluation_document"": ""GAO-24-107231"", ""indexed_document"": ""gao-24-107231.pdf"", ""expected_pages"": [1, 2, 3, 4, 5]}]","[{""rank"": 1, ""document"": ""gao-24-107231.pdf"", ""page"": 15, ""distance"": 0.46076500415802}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 6, ""distance"": 0.5166501998901367}]",1.0,0.0,True,False,0.011663699988275766
EQ075,Summarize GAO's high-risk cybersecurity framework and current concern.,"GAO identifies four major challenges and 10 essential actions spanning strategy/oversight, federal systems, critical infrastructure, and privacy; progress has occurred but substantial work remains.",GAO-24-107231,PDF pp. 1-5,3,"[{""evaluation_document"": ""GAO-24-107231"", ""indexed_document"": ""gao-24-107231.pdf"", ""expected_pages"": [1, 2, 3, 4, 5]}]","[{""rank"": 1, ""document"": ""gao-24-107231.pdf"", ""page"": 15, ""distance"": 0.46076500415802}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 6, ""distance"": 0.5166501998901367}, {""rank"": 3, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.527092695236206}]",1.0,0.0,True,False,0.009426200005691499
EQ075,Summarize GAO's high-risk cybersecurity framework and current concern.,"GAO identifies four major challenges and 10 essential actions spanning strategy/oversight, federal systems, critical infrastructure, and privacy; progress has occurred but substantial work remains.",GAO-24-107231,PDF pp. 1-5,4,"[{""evaluation_document"": ""GAO-24-107231"", ""indexed_document"": ""gao-24-107231.pdf"", ""expected_pages"": [1, 2, 3, 4, 5]}]","[{""rank"": 1, ""document"": ""gao-24-107231.pdf"", ""page"": 15, ""distance"": 0.46076500415802}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 6, ""distance"": 0.5166501998901367}, {""rank"": 3, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.527092695236206}, {""rank"": 4, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.527092695236206}]",1.0,1.0,True,True,0.012800399970728904
EQ075,Summarize GAO's high-risk cybersecurity framework and current concern.,"GAO identifies four major challenges and 10 essential actions spanning strategy/oversight, federal systems, critical infrastructure, and privacy; progress has occurred but substantial work remains.",GAO-24-107231,PDF pp. 1-5,5,"[{""evaluation_document"": ""GAO-24-107231"", ""indexed_document"": ""gao-24-107231.pdf"", ""expected_pages"": [1, 2, 3, 4, 5]}]","[{""rank"": 1, ""document"": ""gao-24-107231.pdf"", ""page"": 15, ""distance"": 0.46076500415802}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 6, ""distance"": 0.5166501998901367}, {""rank"": 3, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.527092695236206}, {""rank"": 4, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.527092695236206}, {""rank"": 5, ""document"": ""gao-24-107231.pdf"", ""page"": 86, ""distance"": 0.5276761651039124}]",1.0,1.0,True,True,0.0118452999740839
EQ075,Summarize GAO's high-risk cybersecurity framework and current concern.,"GAO identifies four major challenges and 10 essential actions spanning strategy/oversight, federal systems, critical infrastructure, and privacy; progress has occurred but substantial work remains.",GAO-24-107231,PDF pp. 1-5,6,"[{""evaluation_document"": ""GAO-24-107231"", ""indexed_document"": ""gao-24-107231.pdf"", ""expected_pages"": [1, 2, 3, 4, 5]}]","[{""rank"": 1, ""document"": ""gao-24-107231.pdf"", ""page"": 15, ""distance"": 0.46076500415802}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 6, ""distance"": 0.5166501998901367}, {""rank"": 3, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.527092695236206}, {""rank"": 4, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.527092695236206}, {""rank"": 5, ""document"": ""gao-24-107231.pdf"", ""page"": 86, ""distance"": 0.5276761651039124}, {""rank"": 6, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 0.531487762928009}]",1.0,1.0,True,True,0.01171520003117621
EQ075,Summarize GAO's high-risk cybersecurity framework and current concern.,"GAO identifies four major challenges and 10 essential actions spanning strategy/oversight, federal systems, critical infrastructure, and privacy; progress has occurred but substantial work remains.",GAO-24-107231,PDF pp. 1-5,7,"[{""evaluation_document"": ""GAO-24-107231"", ""indexed_document"": ""gao-24-107231.pdf"", ""expected_pages"": [1, 2, 3, 4, 5]}]","[{""rank"": 1, ""document"": ""gao-24-107231.pdf"", ""page"": 15, ""distance"": 0.46076500415802}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 6, ""distance"": 0.5166501998901367}, {""rank"": 3, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.527092695236206}, {""rank"": 4, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.527092695236206}, {""rank"": 5, ""document"": ""gao-24-107231.pdf"", ""page"": 86, ""distance"": 0.5276761651039124}, {""rank"": 6, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 0.531487762928009}, {""rank"": 7, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.5383223295211792}]",1.0,1.0,True,True,0.012967099959496409
EQ075,Summarize GAO's high-risk cybersecurity framework and current concern.,"GAO identifies four major challenges and 10 essential actions spanning strategy/oversight, federal systems, critical infrastructure, and privacy; progress has occurred but substantial work remains.",GAO-24-107231,PDF pp. 1-5,8,"[{""evaluation_document"": ""GAO-24-107231"", ""indexed_document"": ""gao-24-107231.pdf"", ""expected_pages"": [1, 2, 3, 4, 5]}]","[{""rank"": 1, ""document"": ""gao-24-107231.pdf"", ""page"": 15, ""distance"": 0.46076500415802}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 6, ""distance"": 0.5166501998901367}, {""rank"": 3, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.527092695236206}, {""rank"": 4, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.527092695236206}, {""rank"": 5, ""document"": ""gao-24-107231.pdf"", ""page"": 86, ""distance"": 0.5276761651039124}, {""rank"": 6, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 0.531487762928009}, {""rank"": 7, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.5383223295211792}, {""rank"": 8, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.5383223295211792}]",1.0,1.0,True,True,0.012237899994943291
EQ075,Summarize GAO's high-risk cybersecurity framework and current concern.,"GAO identifies four major challenges and 10 essential actions spanning strategy/oversight, federal systems, critical infrastructure, and privacy; progress has occurred but substantial work remains.",GAO-24-107231,PDF pp. 1-5,9,"[{""evaluation_document"": ""GAO-24-107231"", ""indexed_document"": ""gao-24-107231.pdf"", ""expected_pages"": [1, 2, 3, 4, 5]}]","[{""rank"": 1, ""document"": ""gao-24-107231.pdf"", ""page"": 15, ""distance"": 0.46076500415802}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 6, ""distance"": 0.5166501998901367}, {""rank"": 3, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.527092695236206}, {""rank"": 4, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.527092695236206}, {""rank"": 5, ""document"": ""gao-24-107231.pdf"", ""page"": 86, ""distance"": 0.5276761651039124}, {""rank"": 6, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 0.531487762928009}, {""rank"": 7, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.5383223295211792}, {""rank"": 8, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.5383223295211792}, {""rank"": 9, ""document"": ""gao-24-107231.pdf"", ""page"": 31, ""distance"": 0.5383419990539551}]",1.0,1.0,True,True,0.011975700035691261
EQ075,Summarize GAO's high-risk cybersecurity framework and current concern.,"GAO identifies four major challenges and 10 essential actions spanning strategy/oversight, federal systems, critical infrastructure, and privacy; progress has occurred but substantial work remains.",GAO-24-107231,PDF pp. 1-5,10,"[{""evaluation_document"": ""GAO-24-107231"", ""indexed_document"": ""gao-24-107231.pdf"", ""expected_pages"": [1, 2, 3, 4, 5]}]","[{""rank"": 1, ""document"": ""gao-24-107231.pdf"", ""page"": 15, ""distance"": 0.46076500415802}, {""rank"": 2, ""document"": ""d24106916.pdf"", ""page"": 6, ""distance"": 0.5166501998901367}, {""rank"": 3, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.527092695236206}, {""rank"": 4, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.527092695236206}, {""rank"": 5, ""document"": ""gao-24-107231.pdf"", ""page"": 86, ""distance"": 0.5276761651039124}, {""rank"": 6, ""document"": ""d24106916.pdf"", ""page"": 17, ""distance"": 0.531487762928009}, {""rank"": 7, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.5383223295211792}, {""rank"": 8, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.5383223295211792}, {""rank"": 9, ""document"": ""gao-24-107231.pdf"", ""page"": 31, ""distance"": 0.5383419990539551}, {""rank"": 10, ""document"": ""d24106916.pdf"", ""page"": 3, ""distance"": 0.5474156737327576}]",1.0,1.0,True,True,0.013217700005043298
EQ076,"Summarize the main findings on CISA's OT cybersecurity products, services, and coordination.","Users often reported positive experiences, but GAO found negative experiences, staffing and disclosure concerns, information-sharing gaps, and incomplete use of leading collaboration practices.",GAO-24-106576,PDF pp. 2-3,1,"[{""evaluation_document"": ""GAO-24-106576"", ""indexed_document"": ""d24106576.pdf"", ""expected_pages"": [2, 3]}]","[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 25, ""distance"": 0.37354859709739685}]",1.0,0.0,True,False,0.011486099974717945
EQ076,"Summarize the main findings on CISA's OT cybersecurity products, services, and coordination.","Users often reported positive experiences, but GAO found negative experiences, staffing and disclosure concerns, information-sharing gaps, and incomplete use of leading collaboration practices.",GAO-24-106576,PDF pp. 2-3,2,"[{""evaluation_document"": ""GAO-24-106576"", ""indexed_document"": ""d24106576.pdf"", ""expected_pages"": [2, 3]}]","[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 25, ""distance"": 0.37354859709739685}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 4, ""distance"": 0.3844321370124817}]",1.0,0.0,True,False,0.012422600004356354
EQ076,"Summarize the main findings on CISA's OT cybersecurity products, services, and coordination.","Users often reported positive experiences, but GAO found negative experiences, staffing and disclosure concerns, information-sharing gaps, and incomplete use of leading collaboration practices.",GAO-24-106576,PDF pp. 2-3,3,"[{""evaluation_document"": ""GAO-24-106576"", ""indexed_document"": ""d24106576.pdf"", ""expected_pages"": [2, 3]}]","[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 25, ""distance"": 0.37354859709739685}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 4, ""distance"": 0.3844321370124817}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 62, ""distance"": 0.38520827889442444}]",1.0,0.0,True,False,0.013055699993856251
EQ076,"Summarize the main findings on CISA's OT cybersecurity products, services, and coordination.","Users often reported positive experiences, but GAO found negative experiences, staffing and disclosure concerns, information-sharing gaps, and incomplete use of leading collaboration practices.",GAO-24-106576,PDF pp. 2-3,4,"[{""evaluation_document"": ""GAO-24-106576"", ""indexed_document"": ""d24106576.pdf"", ""expected_pages"": [2, 3]}]","[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 25, ""distance"": 0.37354859709739685}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 4, ""distance"": 0.3844321370124817}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 62, ""distance"": 0.38520827889442444}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 46, ""distance"": 0.38765233755111694}]",1.0,0.0,True,False,0.011748699995223433
EQ076,"Summarize the main findings on CISA's OT cybersecurity products, services, and coordination.","Users often reported positive experiences, but GAO found negative experiences, staffing and disclosure concerns, information-sharing gaps, and incomplete use of leading collaboration practices.",GAO-24-106576,PDF pp. 2-3,5,"[{""evaluation_document"": ""GAO-24-106576"", ""indexed_document"": ""d24106576.pdf"", ""expected_pages"": [2, 3]}]","[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 25, ""distance"": 0.37354859709739685}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 4, ""distance"": 0.3844321370124817}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 62, ""distance"": 0.38520827889442444}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 46, ""distance"": 0.38765233755111694}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.391099750995636}]",1.0,1.0,True,True,0.012616999971214682
EQ076,"Summarize the main findings on CISA's OT cybersecurity products, services, and coordination.","Users often reported positive experiences, but GAO found negative experiences, staffing and disclosure concerns, information-sharing gaps, and incomplete use of leading collaboration practices.",GAO-24-106576,PDF pp. 2-3,6,"[{""evaluation_document"": ""GAO-24-106576"", ""indexed_document"": ""d24106576.pdf"", ""expected_pages"": [2, 3]}]","[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 25, ""distance"": 0.37354859709739685}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 4, ""distance"": 0.3844321370124817}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 62, ""distance"": 0.38520827889442444}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 46, ""distance"": 0.38765233755111694}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.391099750995636}, {""rank"": 6, ""document"": ""d24106576.pdf"", ""page"": 60, ""distance"": 0.3941318392753601}]",1.0,1.0,True,True,0.011292000010143965
EQ076,"Summarize the main findings on CISA's OT cybersecurity products, services, and coordination.","Users often reported positive experiences, but GAO found negative experiences, staffing and disclosure concerns, information-sharing gaps, and incomplete use of leading collaboration practices.",GAO-24-106576,PDF pp. 2-3,7,"[{""evaluation_document"": ""GAO-24-106576"", ""indexed_document"": ""d24106576.pdf"", ""expected_pages"": [2, 3]}]","[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 25, ""distance"": 0.37354859709739685}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 4, ""distance"": 0.3844321370124817}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 62, ""distance"": 0.38520827889442444}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 46, ""distance"": 0.38765233755111694}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.391099750995636}, {""rank"": 6, ""document"": ""d24106576.pdf"", ""page"": 60, ""distance"": 0.3941318392753601}, {""rank"": 7, ""document"": ""d24106576.pdf"", ""page"": 43, ""distance"": 0.40136054158210754}]",1.0,1.0,True,True,0.012809300038497895
EQ076,"Summarize the main findings on CISA's OT cybersecurity products, services, and coordination.","Users often reported positive experiences, but GAO found negative experiences, staffing and disclosure concerns, information-sharing gaps, and incomplete use of leading collaboration practices.",GAO-24-106576,PDF pp. 2-3,8,"[{""evaluation_document"": ""GAO-24-106576"", ""indexed_document"": ""d24106576.pdf"", ""expected_pages"": [2, 3]}]","[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 25, ""distance"": 0.37354859709739685}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 4, ""distance"": 0.3844321370124817}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 62, ""distance"": 0.38520827889442444}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 46, ""distance"": 0.38765233755111694}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.391099750995636}, {""rank"": 6, ""document"": ""d24106576.pdf"", ""page"": 60, ""distance"": 0.3941318392753601}, {""rank"": 7, ""document"": ""d24106576.pdf"", ""page"": 43, ""distance"": 0.40136054158210754}, {""rank"": 8, ""document"": ""d24106576.pdf"", ""page"": 56, ""distance"": 0.4310898780822754}]",1.0,1.0,True,True,0.012335399980656803
EQ076,"Summarize the main findings on CISA's OT cybersecurity products, services, and coordination.","Users often reported positive experiences, but GAO found negative experiences, staffing and disclosure concerns, information-sharing gaps, and incomplete use of leading collaboration practices.",GAO-24-106576,PDF pp. 2-3,9,"[{""evaluation_document"": ""GAO-24-106576"", ""indexed_document"": ""d24106576.pdf"", ""expected_pages"": [2, 3]}]","[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 25, ""distance"": 0.37354859709739685}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 4, ""distance"": 0.3844321370124817}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 62, ""distance"": 0.38520827889442444}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 46, ""distance"": 0.38765233755111694}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.391099750995636}, {""rank"": 6, ""document"": ""d24106576.pdf"", ""page"": 60, ""distance"": 0.3941318392753601}, {""rank"": 7, ""document"": ""d24106576.pdf"", ""page"": 43, ""distance"": 0.40136054158210754}, {""rank"": 8, ""document"": ""d24106576.pdf"", ""page"": 56, ""distance"": 0.4310898780822754}, {""rank"": 9, ""document"": ""d24106576.pdf"", ""page"": 26, ""distance"": 0.4400487542152405}]",1.0,1.0,True,True,0.011639200034551322
EQ076,"Summarize the main findings on CISA's OT cybersecurity products, services, and coordination.","Users often reported positive experiences, but GAO found negative experiences, staffing and disclosure concerns, information-sharing gaps, and incomplete use of leading collaboration practices.",GAO-24-106576,PDF pp. 2-3,10,"[{""evaluation_document"": ""GAO-24-106576"", ""indexed_document"": ""d24106576.pdf"", ""expected_pages"": [2, 3]}]","[{""rank"": 1, ""document"": ""d24106576.pdf"", ""page"": 25, ""distance"": 0.37354859709739685}, {""rank"": 2, ""document"": ""d24106576.pdf"", ""page"": 4, ""distance"": 0.3844321370124817}, {""rank"": 3, ""document"": ""d24106576.pdf"", ""page"": 62, ""distance"": 0.38520827889442444}, {""rank"": 4, ""document"": ""d24106576.pdf"", ""page"": 46, ""distance"": 0.38765233755111694}, {""rank"": 5, ""document"": ""d24106576.pdf"", ""page"": 2, ""distance"": 0.391099750995636}, {""rank"": 6, ""document"": ""d24106576.pdf"", ""page"": 60, ""distance"": 0.3941318392753601}, {""rank"": 7, ""document"": ""d24106576.pdf"", ""page"": 43, ""distance"": 0.40136054158210754}, {""rank"": 8, ""document"": ""d24106576.pdf"", ""page"": 56, ""distance"": 0.4310898780822754}, {""rank"": 9, ""document"": ""d24106576.pdf"", ""page"": 26, ""distance"": 0.4400487542152405}, {""rank"": 10, ""document"": ""d24106576.pdf"", ""page"": 67, ""distance"": 0.44890785217285156}]",1.0,1.0,True,True,0.013644699996802956
EQ077,Summarize the information-security challenges described in GAO's 2016 testimony.,"Cyber incidents had risen sharply, and agencies needed more effective risk-based programs, secure configuration, patching, replacement of unsupported software, and comprehensive testing and evaluation.",GAO-16-885T,PDF p. 2,1,"[{""evaluation_document"": ""GAO-16-885T"", ""indexed_document"": ""gao-16-885t.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.7095239162445068}]",0.0,0.0,False,False,0.01075489999493584
EQ077,Summarize the information-security challenges described in GAO's 2016 testimony.,"Cyber incidents had risen sharply, and agencies needed more effective risk-based programs, secure configuration, patching, replacement of unsupported software, and comprehensive testing and evaluation.",GAO-16-885T,PDF p. 2,2,"[{""evaluation_document"": ""GAO-16-885T"", ""indexed_document"": ""gao-16-885t.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.7095239162445068}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.7095239162445068}]",0.0,0.0,False,False,0.01142900000559166
EQ077,Summarize the information-security challenges described in GAO's 2016 testimony.,"Cyber incidents had risen sharply, and agencies needed more effective risk-based programs, secure configuration, patching, replacement of unsupported software, and comprehensive testing and evaluation.",GAO-16-885T,PDF p. 2,3,"[{""evaluation_document"": ""GAO-16-885T"", ""indexed_document"": ""gao-16-885t.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.7095239162445068}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.7095239162445068}, {""rank"": 3, ""document"": ""gao-16-885t.pdf"", ""page"": 1, ""distance"": 0.7096513509750366}]",1.0,0.0,True,False,0.012736700009554625
EQ077,Summarize the information-security challenges described in GAO's 2016 testimony.,"Cyber incidents had risen sharply, and agencies needed more effective risk-based programs, secure configuration, patching, replacement of unsupported software, and comprehensive testing and evaluation.",GAO-16-885T,PDF p. 2,4,"[{""evaluation_document"": ""GAO-16-885T"", ""indexed_document"": ""gao-16-885t.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.7095239162445068}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.7095239162445068}, {""rank"": 3, ""document"": ""gao-16-885t.pdf"", ""page"": 1, ""distance"": 0.7096513509750366}, {""rank"": 4, ""document"": ""gao-24-107231.pdf"", ""page"": 83, ""distance"": 0.7175955772399902}]",1.0,0.0,True,False,0.011640499986242503
EQ077,Summarize the information-security challenges described in GAO's 2016 testimony.,"Cyber incidents had risen sharply, and agencies needed more effective risk-based programs, secure configuration, patching, replacement of unsupported software, and comprehensive testing and evaluation.",GAO-16-885T,PDF p. 2,5,"[{""evaluation_document"": ""GAO-16-885T"", ""indexed_document"": ""gao-16-885t.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.7095239162445068}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.7095239162445068}, {""rank"": 3, ""document"": ""gao-16-885t.pdf"", ""page"": 1, ""distance"": 0.7096513509750366}, {""rank"": 4, ""document"": ""gao-24-107231.pdf"", ""page"": 83, ""distance"": 0.7175955772399902}, {""rank"": 5, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.7780020236968994}]",1.0,0.0,True,False,0.012396300036925822
EQ077,Summarize the information-security challenges described in GAO's 2016 testimony.,"Cyber incidents had risen sharply, and agencies needed more effective risk-based programs, secure configuration, patching, replacement of unsupported software, and comprehensive testing and evaluation.",GAO-16-885T,PDF p. 2,6,"[{""evaluation_document"": ""GAO-16-885T"", ""indexed_document"": ""gao-16-885t.pdf"", ""expected_pages"": [2]}]","[{""rank"": 1, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.7095239162445068}, {""rank"": 2, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.7095239162445068}, {""rank"": 3, ""document"": ""gao-16-885t.pdf"", ""page"": 1, ""distance"": 0.7096513509750366}, {""rank"": 4, ""document"": ""gao-24-107231.pdf"", ""page"": 83, ""distance"": 0.7175955772399902}, {""rank"": 5, ""document"": ""gao-24-107231-highlights.pdf"", ""page"": 1, ""distance"": 0.7780020236968994}, {""rank"": 6, ""document"": ""gao-24-107231.pdf"", ""page"": 2, ""distance"": 0.7780020236968994}]",1.0,0.0,True,False,0.011094699962995946
